（ひらたけ類）　ひらたけ　生,8,34,3.3,0.3,2.6,6.2,0,0.4,0.4,0.1,0,0,0.3,0,0,11,92,2.4,12,2,340,1,15,100,0.7,1,0.15,0.16,0,6,1,1
（ひらたけ類）　ひらたけ　ゆで,8,33,3.4,0.2,3.7,6.6,0,0.3,0.27,0.06,0,0,0.5,0,0,7.6,71,2.36,13,2,260,1,10,86,0.7,1.4,0.11,0.15,0,null,0,1
まいたけ　生,8,22,2,0.5,3.5,4.4,0,0.09,0.19,0.06,0,0,4.9,0,0,5.4,53,0.56,24,0,230,0,10,54,0.2,0.7,0.22,0.04,0,2,1,1
まいたけ　ゆで,8,27,1.6,0.5,4.3,6.4,0,0.04,0.07,0.03,0,null,5.9,0,0,2.1,24,0.63,22,0,110,0,8,36,0.2,0.6,0.14,0.03,0,3,0,0
まいたけ　油いため,8,67,2.6,4.4,4.7,6.8,0,0.11,0.21,0.07,0,0,7.7,1.8,5,6.7,57,0.8,null,0,300,0,13,72,0.2,0.8,0.27,0.06,null,null,null,null
まいたけ　乾,8,273,21.9,3.9,40.9,59.9,0,1.24,1.92,0.28,0,0,20,0,0,69,220,3.67,240,3,2500,2,100,700,2.6,6.9,1.78,0.47,1,14,2,9
マッシュルーム　生,8,15,2.9,0.3,2,2.1,0,0.06,0.29,0.11,0,0,0.3,0,0,3.6,28,1.54,11,6,350,3,10,100,0.3,0.4,0.32,0.04,1,14,0,2
マッシュルーム　ゆで,8,20,3.8,0.2,3.3,3.7,0,0.05,0.28,0.08,0,0,0.5,0,0,3.5,19,1.43,12,6,310,4,11,99,0.3,0.6,0.36,0.05,0,11,0,2
マッシュルーム　油いため,8,57,3.6,4.5,3.4,4.5,0,0.08,0.38,0.12,0,0,0.8,1.9,5,4.5,23,1.67,null,8,450,4,12,120,0.4,0.5,0.4,0.05,null,null,null,null
マッシュルーム　ブラウン種　生,8,18,3.2,0.4,2.5,2.9,0,0.12,0.47,0.15,null,null,0,0,null,4.8,38,1.17,12,6,390,4,10,100,0.2,0.5,0.33,0.05,0,16,0,2
マッシュルーム　水煮缶詰,8,18,3.4,0.2,3.2,3.3,0,0.03,0.24,0.01,0,0,0.4,0,0,1.7,2,0.11,10,350,85,8,5,55,0.8,1,0.19,0.04,1,5,0,2
まつたけ　生,8,32,2,0.6,4.7,8.2,0,0.1,0.1,0.15,0,0,0.6,0,0,8.3,63,1.91,18,2,410,6,8,40,1.3,0.8,0.24,0.12,3,82,14,1
やなぎまつたけ　生,8,20,2.4,0.1,3,4,0,0.27,0.34,0.11,0,0,0.4,0,0,6.5,33,2.61,11,1,360,0,13,110,0.5,0.6,0.2,0.08,1,2,0,2
あおさ　素干し,9,201,22.1,0.6,29.1,41.7,5747,0.07,0.48,0.09,37.2,25,0,1.1,5,16,180,0.44,31,3900,3200,490,3200,160,5.3,1.2,0.8,17,2200,8,160,23
あおのり　素干し,9,249,29.4,5.2,35.2,41,44981,0.92,1.66,0.5,41.6,62,0,2.5,3,14,270,0.57,71,3200,2500,750,1400,390,77,1.6,0.58,13,2700,7,39,18
あまのり　ほしのり,9,276,39.4,3.7,31.2,38.7,95300,1.21,2.68,0.61,39.6,160,0,4.3,2600,20,1200,0.93,41,610,3100,140,340,690,11,3.7,0.62,2.51,1400,7,5,93
あまのり　焼きのり,9,297,41.4,3.7,36,44.3,59380,0.69,2.33,0.59,56.7,210,0,4.6,390,20,1900,1.18,47,530,2400,280,300,700,11,3.6,0.55,3.72,2100,9,6,220
あまのり　味付けのり,9,303,40,3.5,25.2,41.8,70500,0.61,2.31,0.51,67.9,200,0,3.7,650,20,1600,1.28,null,1700,2700,170,290,710,8.2,3.7,0.59,2.35,null,null,null,null
あらめ　蒸し干し,9,184,12.4,0.7,48,56.2,5653,0.1,0.26,0.02,0.1,0,0,0.6,260,4.9,110,0.28,null,2300,3200,790,530,250,3.5,1.1,0.17,0.23,null,null,null,null
いわのり　素干し,9,228,34.8,0.7,36.4,39.1,60800,0.57,2.07,0.38,69.4,3,0,4.2,1700,13,1500,0.71,null,2100,4500,86,340,530,48,2.3,0.39,1.58,null,null,null,null
うみぶどう　生,9,6,0.5,0.1,0.8,1.2,302,0,0.01,0,0,0,0,0.2,35,0.1,4,0,0.1,330,39,34,51,10,0.8,0,0.01,0.08,80,0,0,0
えごのり　素干し,9,179,9,0.1,53.3,62.2,18,0.04,0.29,0.03,6.2,0,0,0.4,230,2.2,44,0.38,null,2400,2300,210,570,110,6.8,2,0.31,5.73,null,null,null,null
えごのり　おきうと,9,7,0.3,0.1,2.5,2.5,0,0,0.01,0,1.3,0,0,0,1,0,7,0,null,20,22,19,16,3,0.6,0.1,0.01,0.34,null,null,null,null
おごのり　塩蔵　塩抜き,9,26,1.3,0.1,7.5,8.8,1659,0.02,0.18,0,0,0,0,0.1,160,0.3,3,0,null,130,1,54,110,14,4.2,0.2,0.03,1.63,null,null,null,null
かわのり　素干し,9,247,38.1,1.6,41.7,41.7,15872,0.38,2.1,0.36,4.2,0,0,3.2,4,11,1200,1.2,null,85,500,450,250,730,61,5.5,0.6,2.07,null,null,null,null
（こんぶ類）　えながおにこんぶ　素干し,9,224,11,1,24.9,55.7,2951,0.1,0.25,0.03,0.1,3,0,0.7,110,3.6,190,0.27,null,2400,7300,650,490,340,2.5,1,0.07,0.2,null,null,null,null
（こんぶ類）　がごめこんぶ　素干し,9,216,7.9,0.5,34.2,62.1,2527,0.21,0.32,0.03,0,0,0,0.6,170,3,42,0.13,null,3000,5700,750,660,320,3.3,0.8,0.03,0.22,null,null,null,null
（こんぶ類）　ながこんぶ　素干し,9,205,8.3,1.5,36.8,58.5,1625,0.19,0.41,0.02,0.1,20,0,0.3,240,3.7,38,0.2,16,3000,5200,430,700,320,3,0.9,0.19,0.41,210000,2,5,15
（こんぶ類）　ほそめこんぶ　素干し,9,227,6.9,1.7,32.9,62.9,3772,0.06,0.28,0.03,0,25,0,1.5,96,2.9,310,0.24,null,2400,4000,900,590,140,9.6,1.1,0.06,0.61,null,null,null,null
（こんぶ類）　まこんぶ　素干し　乾,9,170,5.8,1.3,32.1,64.3,3373,0.26,0.31,0.03,0,29,0,2.6,110,2.3,240,0.35,9.7,2600,6100,780,530,180,3.2,0.9,0.11,0.21,200000,2,14,11
（こんぶ類）　まこんぶ　素干し　水煮,9,28,1.1,0.3,8.7,11.6,755,0.03,0.03,0,0,1,0,0.6,32,0.4,16,0.04,1.8,370,890,200,120,24,0.7,0.3,0.03,0.05,19000,0,2,1
（こんぶ類）　みついしこんぶ　素干し,9,235,7.7,1.9,34.8,64.7,5719,0.4,0.6,0.03,0,10,0,1.3,270,4,310,0.28,null,3000,3200,560,670,230,5.1,1.3,0.07,0.21,null,null,null,null
（こんぶ類）　りしりこんぶ　素干し,9,211,8,2,31.4,56.5,1771,0.8,0.35,0.02,0,15,0,0,110,3.5,170,0.24,null,2700,5300,760,540,240,2.4,1,0.05,0.22,null,null,null,null
（こんぶ類）　刻み昆布,9,119,5.4,0.5,39.1,50.2,127,0.15,0.33,0.01,0,0,0,0.3,91,2.2,17,0.09,12,4300,8200,940,720,300,8.6,1.1,0.07,0.34,230000,2,33,14
（こんぶ類）　削り昆布,9,177,6.5,0.9,28.2,50.2,1603,0.33,0.28,0.02,0,19,0,0.8,150,2.2,32,0.14,null,2100,4800,650,520,190,3.6,1.1,0.08,0.19,null,null,null,null
（こんぶ類）　塩昆布,9,193,16.9,0.4,13.1,37,813,0.04,0.23,0.07,0,0,0,0.6,74,3.6,19,0.33,null,7100,1800,280,190,170,4.2,0.7,0.04,0.56,null,null,null,null
（こんぶ類）　つくだ煮,9,150,6,1,6.8,33.3,117,0.05,0.05,0.05,0,0,0,0.2,310,1.1,15,0.12,4.7,2900,770,150,98,120,1.3,0.5,0.06,0.46,11000,3,6,19
すいぜんじのり　素干し　水戻し,9,10,1.5,0,2.1,2.1,237,0.02,0.01,0.01,0.4,0,0,0.1,320,0.3,2,0.07,null,5,12,63,18,7,2.5,0.1,0.02,1.57,null,null,null,null
てんぐさ　素干し,9,194,16.1,1,47.3,53.8,490,0.08,0.83,0.08,0.5,0,0,0.2,730,4.9,93,0.29,null,1900,3100,230,1100,180,6,3,0.24,0.63,null,null,null,null
てんぐさ　ところてん,9,2,0.2,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,1,0.1,0,0.01,0.01,240,0,0,1
てんぐさ　角寒天,9,159,2.4,0.2,74.1,74.1,0,0.01,0,0,0,0,0,0,0,0.2,0,0.46,null,130,52,660,100,34,4.5,1.5,0.02,3.19,null,null,null,null
てんぐさ　寒天,9,3,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,2,1,0.2,0,0,0.04,21,0,1,0
てんぐさ　粉寒天,9,160,0.2,0.3,79,81.7,0,0,0,0,0.2,0,0,0,0,0.1,1,0,0.1,170,30,120,39,39,7.3,0.3,0.04,1.01,81,0,39,5
とさかのり　赤とさか　塩蔵　塩抜き,9,19,1.5,0.1,4,5.1,16,0,0.04,0,0.1,0,0,0,17,0.3,0,0.08,0.6,270,37,70,31,11,1.2,0.2,0.02,0.1,630,0,0,1
とさかのり　青とさか　塩蔵　塩抜き,9,17,0.9,0.2,4.1,4.9,669,0,0.02,0,0,0,0,0,26,0.2,7,0.05,null,320,40,160,220,12,0.8,0.6,0.02,1.47,null,null,null,null
ひじき　ほしひじき　ステンレス釜　乾,9,180,9.2,3.2,51.8,58.4,9180,0.09,0.42,0,0,0,0,0.4,580,4.4,93,0.3,17,1800,6400,1000,640,93,6.2,1,0.14,0.82,45000,7,26,17
ひじき　ほしひじき　ステンレス釜　ゆで,9,11,0.7,0.3,3.7,3.4,689,0,0,0,0,0,0,0.4,40,0.2,1,0,0.7,52,160,96,37,2,0.3,0.1,0.01,0.06,960,0,1,1
ひじき　ほしひじき　ステンレス釜　油いため,9,51,0.8,4.7,4.5,4.1,815,0.01,0,0,0,0,0,3.1,43,0.2,2,0,0.9,64,200,110,44,3,0.3,0.1,0.01,0.08,1300,0,2,1
ひじき　ほしひじき　鉄釜　乾,9,186,9.2,3.2,51.8,56,9180,0.09,0.42,0,0,0,0,0.4,580,3.4,93,0.3,17,1800,6400,1000,640,93,58,1,0.14,0.82,45000,7,26,17
ひじき　ほしひじき　鉄釜　ゆで,9,13,0.7,0.3,3.7,3.4,689,0,0,0,0,0,0,0.4,40,0.1,1,0,0.7,52,160,96,37,2,2.7,0.1,0.01,0.06,960,0,1,1
ひじき　ほしひじき　鉄釜　油いため,9,54,0.8,4.7,4.5,4.1,815,0.01,0,0,0,0,0,3.1,43,0.1,2,0,0.9,64,200,110,44,3,2.9,0.1,0.01,0.08,1300,0,2,1
ひとえぐさ　素干し,9,172,16.6,1,44.2,46.3,17950,0.3,0.92,0.03,0.3,38,0,2.5,14,5.2,280,0.88,null,4500,810,920,880,280,3.4,0.6,0.86,1.32,null,null,null,null
ひとえぐさ　つくだ煮,9,148,14.4,1.3,4.1,21.1,586,0.06,0.26,0.03,0,0,0,0.1,12,1.3,23,0.19,null,2300,160,28,94,63,3.6,0.9,0.15,null,null,null,null,null
ふのり　素干し,9,207,13.8,1,43.1,57.8,1501,0.16,0.61,0.13,0,1,0,0.7,430,4.6,68,0.94,null,2700,600,330,730,130,4.8,1.8,0.38,0.65,null,null,null,null
まつも　素干し,9,252,27.9,4.9,28.5,40.8,62610,0.48,1.61,0.06,0,5,0,3.5,1100,14,720,1.24,null,1300,3800,920,700,530,11,5.2,0.26,1.25,null,null,null,null
むかでのり　塩蔵　塩抜き,9,12,0.6,0.1,4.2,4.2,68,0,0,0,0,0,0,0,16,16,0,0,null,220,6,85,120,9,0.8,0.1,0.01,0.41,null,null,null,null
（もずく類）　おきなわもずく　塩蔵　塩抜き,9,7,0.3,0.2,2,2,462,0,0.09,0,0,0,0,0.1,18,0.1,2,0,0.4,240,7,22,21,2,0.2,0,0.01,0.01,140,1,0,0
（もずく類）　もずく　塩蔵　塩抜き,9,4,0.2,0.1,1.4,1.4,375,0,0.01,0,0.1,0,0,0.1,14,0.1,2,0,null,90,2,22,12,2,0.7,0.3,0.01,0.03,null,null,null,null
わかめ　原藻　生,9,24,1.9,0.2,3.6,5.6,1975,0.07,0.18,0.03,0.3,15,0,0.1,140,1.5,29,0.19,4.2,610,730,100,110,36,0.7,0.3,0.02,0.05,1600,1,1,3
わかめ　乾燥わかめ　素干し,9,172,14.4,2.6,29.8,39.6,9234,0.36,1.01,0.11,0.2,19,0,1.2,890,13.4,320,0.47,23.3,6400,6000,830,1000,350,5.8,1,0.06,0.38,10000,6,5,20
わかめ　乾燥わかめ　素干し　水戻し,9,20,1.6,0.3,4.3,4.9,1839,0.05,0.07,0.01,0,2,0,0.2,110,0.8,33,0.02,2.9,260,440,100,96,35,0.4,0.1,0.04,0.05,1300,1,0,2
わかめ　乾燥わかめ　素干し　水戻し　水煮,9,10,1,0.3,2.9,2.6,1232,0.02,0.03,0.01,0.1,0,null,0.1,73,0.5,9,0.02,1.8,150,240,69,66,21,0.2,0.1,0.05,0.03,730,0,null,1
わかめ　乾燥わかめ　板わかめ,9,200,16.7,1.2,31.7,47.4,17707,0.62,1.5,0.23,0.2,20,0,2.6,1800,14,510,0.48,null,3900,7400,960,620,330,6.4,5.2,0.13,1.59,null,null,null,null
わかめ　乾燥わかめ　灰干し　水戻し,9,9,1.1,0.1,2.2,2.2,77,0,0.03,0,0.2,0,0,0,70,0.3,1,0.05,null,48,60,140,55,16,0.7,0.3,0.08,null,null,null,null,null
わかめ　カットわかめ　乾,9,186,17.9,4,39.2,42.1,4590,0.07,0.08,0.01,2,0,0,0.5,1600,5.6,18,0.06,25,9300,430,870,460,300,6.5,2.8,0.13,0.46,10000,9,19,10
わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）,9,17,1.3,0.8,3.2,3.8,375,0,0,0,0.1,0,null,0,null,0.4,1,0,2.6,310,15,76,37,22,0.6,0.3,0.01,0.04,720,1,1,0
わかめ　カットわかめ　水煮の汁,9,0,null,null,0,0.1,0,0,0,0,0,0,null,0,null,0,0,0,0,68,3,1,1,0,0,0,0,0,36,0,0,0
わかめ　湯通し塩蔵わかめ　塩抜き　生,9,16,1.5,0.3,2.9,3.4,437,0.01,0.01,0,0,0,0,0.1,110,0.5,6,0.07,1.9,530,10,50,16,30,0.5,0.2,0.04,0.03,810,0,1,0
わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,9,7,0.6,0.1,1.1,1.4,131,0.01,0,0,0,0,0,0,50,0.2,0,0,0.6,130,2,19,5,10,0.3,0.1,0.02,0.01,200,0,1,0
わかめ　くきわかめ　湯通し塩蔵　塩抜き,9,18,1.1,0.3,5.1,5.5,117,0.02,0.02,0,0,0,0,0,33,0.9,2,0.07,null,3100,88,86,70,34,0.4,0.1,0.02,0.04,null,null,null,null
わかめ　めかぶわかめ　生,9,14,0.9,0.6,3.4,3.4,502,0.02,0.03,0.01,0,2,0,0.1,40,0.4,36,0.05,2.2,170,88,77,61,26,0.3,0.2,0.02,0.03,390,0,1,2
＜魚類＞　あいなめ　生,10,105,19.1,3.4,0,0.1,12,0.24,0.26,0.18,2.2,2,9,1.7,0,6.1,8,0.98,null,150,370,55,39,220,0.4,0.5,0.06,null,null,null,null,null
＜魚類＞　あこうだい　生,10,86,16.8,2.3,0,0.1,52,0.11,0.04,0.05,0.7,0,1,3.4,0,4.1,3,0.35,null,75,310,15,24,170,0.3,0.4,0.02,0,null,null,null,null
＜魚類＞　（あじ類）　まあじ　皮つき　生,10,112,19.7,4.5,0,0.1,14,0.13,0.13,0.3,7.1,0,8.9,0.6,0,9.2,5,0.41,3.3,130,360,66,34,230,0.6,1.1,0.07,0.01,20,46,1,0
＜魚類＞　（あじ類）　まあじ　皮なし　生,10,108,19.7,4.1,0,0.2,14,0.14,0.2,0.41,9.8,0,7.9,0.9,0,10,9,0.53,4.7,110,360,12,31,220,0.9,0.6,0.09,0.01,20,42,0,0
＜魚類＞　（あじ類）　まあじ　皮つき　水煮,10,136,22.4,5.9,0,0.1,16,0.13,0.12,0.25,5.9,0,11,0.3,0,9.5,5,0.38,5.2,130,350,80,36,250,0.7,1.3,0.07,0.01,14,64,0,0
＜魚類＞　（あじ類）　まあじ　皮つき　焼き,10,157,25.9,6.4,0,0.1,16,0.15,0.15,0.27,7.1,0,12,0.7,0,12,5,0.47,5.3,180,470,100,44,320,0.8,1.5,0.08,0.01,27,78,2,0
＜魚類＞　（あじ類）　まあじ　皮つき　フライ,10,270,20.1,18.2,null,7.9,34,0.12,0.15,0.15,7.5,0,7,9.4,23,8.2,10,0.53,null,160,330,100,35,250,0.8,1.2,0.08,0.11,null,null,null,null
＜魚類＞　（あじ類）　まあじ　開き干し　生,10,150,20.2,8.8,0,0.1,0,0.1,0.15,0.31,6.3,0,3,0.7,0,7.6,6,0.81,4.5,670,310,36,27,220,0.8,0.7,0.09,0.01,24,50,0,0
＜魚類＞　（あじ類）　まあじ　開き干し　焼き,10,194,24.6,12.3,0,0.1,0,0.12,0.14,0.32,8.5,0,2.6,0,0,9.4,6,0.75,null,770,350,57,38,270,0.9,0.9,0.1,0.01,null,null,null,null
＜魚類＞　（あじ類）　まあじ　小型　骨付き　生,10,114,17.8,5,0,0.1,66,0.19,0.17,0.26,5.6,1,5.1,0.9,null,7.9,11,0.47,4.4,120,330,780,43,570,1.1,1.2,0.07,0.05,41,52,2,0
＜魚類＞　（あじ類）　まあじ　小型　骨付き　から揚げ,10,268,24,18.6,null,3.5,78,0.19,0.21,0.16,6.7,0,4.8,5.3,null,9.7,12,0.55,6.3,140,420,900,54,700,0.9,1.5,0.09,0.08,30,53,1,0
＜魚類＞　（あじ類）　まるあじ　生,10,133,22.1,5.6,0,0.2,22,0.1,0.19,0.47,9.9,0,19,1.2,1,12,8,0.59,null,59,410,53,33,260,1.2,1.3,0.09,0.01,null,null,null,null
＜魚類＞　（あじ類）　まるあじ　焼き,10,175,28.7,7.7,0,0.2,30,0.09,0.18,0.24,9.4,0,15,1.3,1,14,8,0.53,null,93,540,94,41,330,1.5,1.5,0.09,0.02,null,null,null,null
＜魚類＞　（あじ類）　にしまあじ　生,10,156,19.6,9.1,0,0.1,32,0.1,0.21,0.29,8.1,0,8,0.3,0,9.8,11,0.59,4,160,360,26,37,230,1,0.9,0.08,0.01,41,47,0,0
＜魚類＞　（あじ類）　にしまあじ　水煮,10,160,21.7,8.8,0,0.1,24,0.11,0.18,0.24,7,0,9.6,0.3,0,9,11,0.5,4.1,180,350,30,40,230,1.1,0.9,0.08,0.01,41,55,0,0
＜魚類＞　（あじ類）　にしまあじ　焼き,10,186,24.7,10.4,0,0.1,26,0.12,0.21,0.34,6.3,0,7.2,0.4,0,11,13,0.59,4.8,220,440,58,44,300,1.2,1.2,0.1,0.02,49,65,0,0
＜魚類＞　（あじ類）　にしまあじ　開き干し　生,10,163,20,10.2,null,0,16,0.08,0.13,0.21,5,7,49.8,1.1,1,9.3,7,0.37,3,560,360,68,40,210,0.7,0.7,0.06,0.01,33,47,0,0
＜魚類＞　（あじ類）　にしまあじ　開き干し　焼き,10,203,25.2,12.3,null,0.1,32,0.11,0.18,0.16,7.1,3,51.6,0.9,1,11.5,7,0.45,4.3,760,450,75,47,250,0.9,0.8,0.08,0.01,47,62,0,0
＜魚類＞　（あじ類）　むろあじ　生,10,147,23.6,6.9,0,0.4,8,0.18,0.32,0.57,13,0,6,0.6,0,20,5,0.74,null,56,420,19,35,280,1.6,1,0.13,0.02,null,null,null,null
＜魚類＞　（あじ類）　むろあじ　焼き,10,167,29.7,6.2,0,0.6,10,0.28,0.3,0.52,13,0,7,0.8,0,22,6,0.76,null,74,480,28,40,330,1.8,1.2,0.15,0.03,null,null,null,null
＜魚類＞　（あじ類）　むろあじ　開き干し,10,140,22.9,6.2,0,0.1,0,0.17,0.3,0.59,9.4,0,7,0.5,0,18,5,0.62,null,830,320,43,35,260,1.4,0.8,0.14,0.02,null,null,null,null
＜魚類＞　（あじ類）　むろあじ　くさや,10,223,49.9,3,0,0.3,0,0.24,0.4,0.64,12,0,2,1.2,0,26,26,1.09,null,1600,850,300,65,810,3.2,3.2,0.26,null,null,null,null,null
＜魚類＞　あなご　生,10,146,17.3,9.3,0,0,1000,0.05,0.14,0.1,2.3,2,0.4,2.3,0,6.2,9,0.86,3.3,150,370,75,23,210,0.8,0.7,0.04,0.2,15,39,0,0
＜魚類＞　あなご　蒸し,10,173,17.6,12.7,0,0,1780,0.04,0.11,0.1,2.5,1,0.8,2.9,0,5.8,15,0.79,null,120,280,64,26,180,0.9,0.8,0.04,0.22,null,null,null,null
＜魚類＞　あまご　養殖　生,10,102,18.3,3.6,0,0.1,14,0.15,0.16,0.24,5.5,1,9,1.5,0,7,6,0.51,null,49,380,27,27,250,0.4,0.8,0.04,0.01,null,null,null,null
＜魚類＞　あまだい　生,10,102,18.8,3.6,0,0,54,0.04,0.06,0.08,2.1,1,1,1.3,0,4.9,6,0.43,1.7,73,360,58,29,190,0.3,0.3,0.02,0,41,75,1,0
＜魚類＞　あまだい　水煮,10,113,20.7,4,0,0,22,0.04,0.06,0.08,2.1,1,0.3,1.1,0,5.1,5,0.39,null,91,350,34,30,160,0.4,0.4,0.03,0,null,null,null,null
＜魚類＞　あまだい　焼き,10,110,22.5,2.6,0,0,52,0.04,0.06,0.08,3.5,0,1,1.1,0,5.8,5,0.46,null,110,410,54,33,220,0.5,0.5,0.04,0,null,null,null,null
＜魚類＞　あゆ　天然　生,10,93,18.3,2.4,0,0.1,70,0.13,0.15,0.17,10,2,1,1.2,0,6.5,27,0.67,5.6,70,370,270,24,310,0.9,0.8,0.06,0.16,13,14,1,0
＜魚類＞　あゆ　天然　焼き,10,149,26.6,6.8,0,0.1,240,0.23,0.24,0.16,12,2,1.5,1.7,0,8.8,33,1.34,null,110,510,480,35,460,5.5,1.2,0.06,0.41,null,null,null,null
＜魚類＞　あゆ　天然　内臓　生,10,180,9.5,17.5,0,0.3,3400,0.12,0.55,0.16,60,5,5,1.9,40,5.4,220,1.56,null,90,210,43,44,180,24,2,0.34,3.03,null,null,null,null
＜魚類＞　あゆ　天然　内臓　焼き,10,161,23,10.1,0,0.4,4000,0.28,1,0.17,50,5,4,3.2,80,12,250,1.67,null,170,520,140,76,470,63,2.7,0.44,6.19,null,null,null,null
＜魚類＞　あゆ　養殖　生,10,138,17.8,7.9,0,0.6,110,0.15,0.14,0.28,2.6,2,8,0.2,0,6.8,28,1.22,null,55,360,250,24,320,0.8,0.9,0.05,0,null,null,null,null
＜魚類＞　あゆ　養殖　焼き,10,202,22.6,15.1,0,0.8,960,0.2,0.18,0.24,6,2,17,8.6,0,8.2,38,1.67,null,79,430,450,31,430,2,1.3,0.07,0,null,null,null,null
＜魚類＞　あゆ　養殖　内臓　生,10,485,7.4,55,0,0.3,8800,0.16,0.44,0.11,9.6,2,8,7.6,11,3.8,260,1.46,null,75,160,55,11,120,8,1.3,0.14,0.13,null,null,null,null
＜魚類＞　あゆ　養殖　内臓　焼き,10,500,15.2,52.3,0,0.4,12000,0.34,0.68,0.15,7.8,1,8.6,0.8,16,6.6,280,1.33,null,100,270,130,9,190,19,1.8,0.15,0.31,null,null,null,null
＜魚類＞　あゆ　うるか,10,157,11.4,13.1,0,1.8,4028,0.06,0.38,0.11,10,0,15,7.1,6,3.9,100,1.31,null,5100,190,16,15,210,4,1.4,0.1,0,null,null,null,null
＜魚類＞　アラスカめぬけ　生,10,96,17.2,3.4,0,0.1,40,0.04,0.05,0.07,1.6,0,3,0,0,4.2,2,0.24,null,81,290,22,26,170,0.2,0.4,0.02,0.01,null,null,null,null
＜魚類＞　あんこう　生,10,54,13,0.2,0,0.3,26,0.04,0.16,0.11,1.2,1,1,0.7,0,4.1,5,0.21,null,130,210,8,19,140,0.2,0.6,0.04,0,null,null,null,null
＜魚類＞　あんこう　きも　生,10,401,10,41.9,0,2.2,16600,0.14,0.35,0.11,39,1,110,0.1,0,3.8,88,0.89,13,110,220,6,9,140,1.2,2.2,1,null,96,200,0,5
＜魚類＞　いかなご　生,10,111,17.2,5.5,0,0.1,402,0.19,0.81,0.15,11,1,21,0.8,0,7.9,29,0.77,null,190,390,500,39,530,2.5,3.9,0.08,0.49,null,null,null,null
＜魚類＞　いかなご　煮干し,10,218,43.1,6.1,0,1.5,20,0.27,0.18,0.06,4.6,0,54,0.8,0,12,50,1.15,null,2800,810,740,130,1200,6.6,5.9,0.13,0.37,null,null,null,null
＜魚類＞　いかなご　つくだ煮,10,271,29.4,4.6,0,30.7,0,0.02,0.27,0.09,7.8,0,23,0.8,0,16,85,0.76,null,2200,670,470,80,820,2.3,3.6,0.09,0.45,null,null,null,null
＜魚類＞　いかなご　あめ煮,10,268,25.6,3.7,0,35.8,0,0.02,0.28,0.07,7.2,0,21,0.4,0,16,75,0.67,null,1700,430,550,92,730,3.4,3.4,0.11,0.51,null,null,null,null
＜魚類＞　いさき　生,10,116,17.2,5.7,0,0.1,82,0.06,0.12,0.31,5.8,0,15,0.9,0,7.1,12,0.77,null,160,300,22,32,220,0.4,0.6,0.04,0.01,null,null,null,null
＜魚類＞　いしだい　生,10,138,19.5,7.8,0,0,78,0.15,0.15,0.34,1.3,0,3,2.1,0,8.4,2,0.31,null,54,390,20,26,240,0.3,0.6,0.03,0.01,null,null,null,null
＜魚類＞　いとよりだい　生,10,85,18.1,1.7,0,0.1,56,0.04,0.08,0.27,3,2,11,0.6,0,5.7,5,0.5,3.7,85,390,46,26,200,0.5,0.4,0.05,0.02,84,33,0,0
＜魚類＞　いとよりだい　すり身,10,90,16.7,0.4,0,5.1,4,0,0.02,0.01,0.3,0,3,0.2,0,3.3,1,0.31,null,290,17,26,12,110,0.1,0.3,0.01,0.01,null,null,null,null
＜魚類＞　いぼだい　生,10,132,16.4,8.5,0,0,190,0.04,0.19,0.29,2.7,1,2,0.7,0,7.7,7,0.57,null,190,280,41,30,160,0.5,0.8,0.03,0.01,null,null,null,null
＜魚類＞　（いわし類）　うるめいわし　生,10,124,21.3,4.8,0,0.3,260,0.08,0.36,0.55,14,1,9,1.6,0,12,16,1.25,null,95,440,85,37,290,2.3,1.3,0.16,null,null,null,null,null
＜魚類＞　（いわし類）　うるめいわし　丸干し,10,219,45,5.1,0,0.3,0,0.25,0.43,0.69,25,0,8,0.1,0,25,44,0.92,null,2300,820,570,110,910,4.5,2.7,0.23,0.12,null,null,null,null
＜魚類＞　（いわし類）　かたくちいわし　生,10,171,18.2,12.1,0,0.3,22,0.03,0.16,0.58,14,1,4,0.4,0,13,19,1.07,18,85,300,60,32,240,0.9,1,0.17,0.13,38,40,0,0
＜魚類＞　（いわし類）　かたくちいわし　煮干し,10,298,64.5,6.2,0,0.3,0,0.1,0.1,0.28,41,0,18,1.1,0,28,74,1.81,null,1700,1200,2200,230,1500,18,7.2,0.39,null,null,null,null,null
＜魚類＞　（いわし類）　かたくちいわし　田作り,10,304,66.6,5.7,0,0.3,0,0.1,0.11,0.37,65,0,30,0.8,0,29,230,3.74,null,710,1600,2500,190,2300,3,7.9,0.39,0.79,null,null,null,null
＜魚類＞　（いわし類）　まいわし　生,10,156,19.2,9.2,0,0.2,16,0.03,0.39,0.49,16,0,32,2.5,1,11,10,1.14,15,81,270,74,30,230,2.1,1.6,0.2,0.04,24,48,0,0
＜魚類＞　（いわし類）　まいわし　水煮,10,182,22.4,8.7,0,0.2,10,0.05,0.29,0.35,18,0,13,1.3,0,10,7,0.87,null,80,280,82,32,250,2.3,1.7,0.23,0.06,null,null,null,null
